Código de la Institución;IES PADRE;Institución de Educación Superior (IES);Principal o Seccional;ID Sector IES;Sector IES;ID Caracter;Caracter IES;Código del departamento (IES);Departamento de domicilio de la IES;Código del Municipio (IES);Municipio de domicilio de la IES;Código SNIES del programa;Programa Académico;ID Nivel Académico;Nivel Académico;ID Nivel de Formación;Nivel de Formación;ID Metodología;Metodología;ID Área;Área de Conocimiento;Id_Nucleo;Núcleo Básico del Conocimiento (NBC);ID CINE Campo Amplio;Desc CINE Campo Amplio;ID CINE Campo Especifico;Desc CINE Campo Especifico;ID CINE Código Detallado;Desc CINE Código Detallado;Código del Departamento (Programa);Departamento de oferta del programa;Código del Municipio (Programa);Municipio de oferta del programa;ID Sexo;Sexo;Año;Semestre;Matriculados;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;4024;ESPECIALIZACION EN GERENCIA DE MANTENIMIENTO;2;POSGRADO;1;Especialización Universitaria;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;;;;;;;68;SANTANDER;68001;BUCARAMANGA;1;HOMBRE;2016;2;45;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;4024;ESPECIALIZACION EN GERENCIA DE MANTENIMIENTO;2;POSGRADO;1;Especialización Universitaria;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;;;;;;;68;SANTANDER;68001;BUCARAMANGA;2;MUJER;2016;1;2;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;4665;ESPECIALIZACION EN INGENIERIA AMBIENTAL;2;POSGRADO;1;Especialización Universitaria;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;820;Ingeniería ambiental, sanitaria y afines;;;;;;;68;SANTANDER;68001;BUCARAMANGA;1;HOMBRE;2016;1;8;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;4665;ESPECIALIZACION EN INGENIERIA AMBIENTAL;2;POSGRADO;1;Especialización Universitaria;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;820;Ingeniería ambiental, sanitaria y afines;;;;;;;68;SANTANDER;68001;BUCARAMANGA;2;MUJER;2016;1;3;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;4669;ESPECIALIZACION EN QUIMICA AMBIENTAL;2;POSGRADO;1;Especialización Universitaria;1;Presencial;9;Matemáticas y ciencias naturales;939;Química y afines;;;;;;;68;SANTANDER;68001;BUCARAMANGA;1;HOMBRE;2016;1;3;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;4669;ESPECIALIZACION EN QUIMICA AMBIENTAL;2;POSGRADO;1;Especialización Universitaria;1;Presencial;9;Matemáticas y ciencias naturales;939;Química y afines;;;;;;;68;SANTANDER;68001;BUCARAMANGA;1;HOMBRE;2016;2;3;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;4669;ESPECIALIZACION EN QUIMICA AMBIENTAL;2;POSGRADO;1;Especialización Universitaria;1;Presencial;9;Matemáticas y ciencias naturales;939;Química y afines;;;;;;;68;SANTANDER;68001;BUCARAMANGA;2;MUJER;2016;1;6;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;4669;ESPECIALIZACION EN QUIMICA AMBIENTAL;2;POSGRADO;1;Especialización Universitaria;1;Presencial;9;Matemáticas y ciencias naturales;939;Química y afines;;;;;;;68;SANTANDER;68001;BUCARAMANGA;2;MUJER;2016;2;6;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;4909;DOCTORADO EN QUIMICA;2;POSGRADO;3;Doctorado;1;Presencial;9;Matemáticas y ciencias naturales;939;Química y afines;;;;;;;68;SANTANDER;68001;BUCARAMANGA;1;HOMBRE;2016;1;17;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;4909;DOCTORADO EN QUIMICA;2;POSGRADO;3;Doctorado;1;Presencial;9;Matemáticas y ciencias naturales;939;Química y afines;;;;;;;68;SANTANDER;68001;BUCARAMANGA;1;HOMBRE;2016;2;17;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;4909;DOCTORADO EN QUIMICA;2;POSGRADO;3;Doctorado;1;Presencial;9;Matemáticas y ciencias naturales;939;Química y afines;;;;;;;68;SANTANDER;68001;BUCARAMANGA;2;MUJER;2016;1;21;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;4909;DOCTORADO EN QUIMICA;2;POSGRADO;3;Doctorado;1;Presencial;9;Matemáticas y ciencias naturales;939;Química y afines;;;;;;;68;SANTANDER;68001;BUCARAMANGA;2;MUJER;2016;2;21;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;4910;DOCTORADO EN CIENCIAS NATURALES FISICAS;2;POSGRADO;3;Doctorado;1;Presencial;9;Matemáticas y ciencias naturales;935;Física;;;;;;;68;SANTANDER;68001;BUCARAMANGA;1;HOMBRE;2016;1;9;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;4910;DOCTORADO EN CIENCIAS NATURALES FISICAS;2;POSGRADO;3;Doctorado;1;Presencial;9;Matemáticas y ciencias naturales;935;Física;;;;;;;68;SANTANDER;68001;BUCARAMANGA;1;HOMBRE;2016;2;9;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;4910;DOCTORADO EN CIENCIAS NATURALES FISICAS;2;POSGRADO;3;Doctorado;1;Presencial;9;Matemáticas y ciencias naturales;935;Física;;;;;;;68;SANTANDER;68001;BUCARAMANGA;2;MUJER;2016;1;4;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;4910;DOCTORADO EN CIENCIAS NATURALES FISICAS;2;POSGRADO;3;Doctorado;1;Presencial;9;Matemáticas y ciencias naturales;935;Física;;;;;;;68;SANTANDER;68001;BUCARAMANGA;2;MUJER;2016;2;4;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;5161;ESPECIALIZACION EN GERENCIA DE HIDROCARBUROS;2;POSGRADO;1;Especialización Universitaria;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;826;Ingeniería de minas, metalurgia y afines;;;;;;;68;SANTANDER;68001;BUCARAMANGA;1;HOMBRE;2016;1;15;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;5161;ESPECIALIZACION EN GERENCIA DE HIDROCARBUROS;2;POSGRADO;1;Especialización Universitaria;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;826;Ingeniería de minas, metalurgia y afines;;;;;;;68;SANTANDER;68001;BUCARAMANGA;1;HOMBRE;2016;2;15;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;5161;ESPECIALIZACION EN GERENCIA DE HIDROCARBUROS;2;POSGRADO;1;Especialización Universitaria;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;826;Ingeniería de minas, metalurgia y afines;;;;;;;68;SANTANDER;68001;BUCARAMANGA;2;MUJER;2016;1;1;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;5161;ESPECIALIZACION EN GERENCIA DE HIDROCARBUROS;2;POSGRADO;1;Especialización Universitaria;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;826;Ingeniería de minas, metalurgia y afines;;;;;;;68;SANTANDER;68001;BUCARAMANGA;2;MUJER;2016;2;1;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;5164;ESPECIALIZACION EN INGENIERIA DEL GAS;2;POSGRADO;1;Especialización Universitaria;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;826;Ingeniería de minas, metalurgia y afines;;;;;;;68;SANTANDER;68001;BUCARAMANGA;1;HOMBRE;2016;1;30;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;5164;ESPECIALIZACION EN INGENIERIA DEL GAS;2;POSGRADO;1;Especialización Universitaria;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;826;Ingeniería de minas, metalurgia y afines;;;;;;;68;SANTANDER;68001;BUCARAMANGA;1;HOMBRE;2016;2;30;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;5164;ESPECIALIZACION EN INGENIERIA DEL GAS;2;POSGRADO;1;Especialización Universitaria;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;826;Ingeniería de minas, metalurgia y afines;;;;;;;68;SANTANDER;68001;BUCARAMANGA;2;MUJER;2016;1;4;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;5164;ESPECIALIZACION EN INGENIERIA DEL GAS;2;POSGRADO;1;Especialización Universitaria;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;826;Ingeniería de minas, metalurgia y afines;;;;;;;68;SANTANDER;68001;BUCARAMANGA;2;MUJER;2016;2;4;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;5278;ESPECIALIZACION EN GESTIÓN PUBLICA;2;POSGRADO;1;Especialización Universitaria;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;;;;;;;68;SANTANDER;68001;BUCARAMANGA;1;HOMBRE;2016;1;8;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;5278;ESPECIALIZACION EN GESTIÓN PUBLICA;2;POSGRADO;1;Especialización Universitaria;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;;;;;;;68;SANTANDER;68001;BUCARAMANGA;2;MUJER;2016;1;8;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;5428;INGENIERIA FORESTAL;1;PREGRADO;6;Universitaria;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;820;Ingeniería ambiental, sanitaria y afines;;;;;;;68;SANTANDER;68432;MALAGA;1;HOMBRE;2016;1;153;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;5428;INGENIERIA FORESTAL;1;PREGRADO;6;Universitaria;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;820;Ingeniería ambiental, sanitaria y afines;;;;;;;68;SANTANDER;68432;MALAGA;1;HOMBRE;2016;2;144;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;5428;INGENIERIA FORESTAL;1;PREGRADO;6;Universitaria;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;820;Ingeniería ambiental, sanitaria y afines;;;;;;;68;SANTANDER;68432;MALAGA;2;MUJER;2016;1;122;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;5428;INGENIERIA FORESTAL;1;PREGRADO;6;Universitaria;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;820;Ingeniería ambiental, sanitaria y afines;;;;;;;68;SANTANDER;68432;MALAGA;2;MUJER;2016;2;122;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;6654;ESPECIALIZACIÓN EN ATENCIÓN DE ENFERMERÍA EN CUIDADO CRITICO;2;POSGRADO;1;Especialización Universitaria;1;Presencial;4;Ciencias de la salud;441;Enfermería;;;;;;;68;SANTANDER;68001;BUCARAMANGA;1;HOMBRE;2016;1;2;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;6654;ESPECIALIZACIÓN EN ATENCIÓN DE ENFERMERÍA EN CUIDADO CRITICO;2;POSGRADO;1;Especialización Universitaria;1;Presencial;4;Ciencias de la salud;441;Enfermería;;;;;;;68;SANTANDER;68001;BUCARAMANGA;1;HOMBRE;2016;2;2;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;6654;ESPECIALIZACIÓN EN ATENCIÓN DE ENFERMERÍA EN CUIDADO CRITICO;2;POSGRADO;1;Especialización Universitaria;1;Presencial;4;Ciencias de la salud;441;Enfermería;;;;;;;68;SANTANDER;68001;BUCARAMANGA;2;MUJER;2016;1;18;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;6654;ESPECIALIZACIÓN EN ATENCIÓN DE ENFERMERÍA EN CUIDADO CRITICO;2;POSGRADO;1;Especialización Universitaria;1;Presencial;4;Ciencias de la salud;441;Enfermería;;;;;;;68;SANTANDER;68001;BUCARAMANGA;2;MUJER;2016;2;18;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;8005;ESPECIALIZACION EN GERENCIA DE MANTENIMIENTO;2;POSGRADO;1;Especialización Universitaria;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;;;;;;;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;1;HOMBRE;2016;1;51;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;8005;ESPECIALIZACION EN GERENCIA DE MANTENIMIENTO;2;POSGRADO;1;Especialización Universitaria;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;;;;;;;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;1;HOMBRE;2016;2;24;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;8005;ESPECIALIZACION EN GERENCIA DE MANTENIMIENTO;2;POSGRADO;1;Especialización Universitaria;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;;;;;;;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;2;MUJER;2016;1;7;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;8005;ESPECIALIZACION EN GERENCIA DE MANTENIMIENTO;2;POSGRADO;1;Especialización Universitaria;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;;;;;;;11;BOGOTA D.C;11001;SANTAFE DE BOGOTA;2;MUJER;2016;2;2;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;8346;TECNOLOGIA JURIDICA;1;PREGRADO;5;Tecnológica;2;Distancia (tradicional);5;Ciencias sociales y humanas;559;Derecho y afines;;;;;;;68;SANTANDER;68001;BUCARAMANGA;1;HOMBRE;2016;1;1;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;8455;BELLAS ARTES;1;PREGRADO;6;Universitaria;2;Distancia (tradicional);2;Bellas artes;24;Artes plásticas, visuales y afines;;;;;;;68;SANTANDER;68001;BUCARAMANGA;1;HOMBRE;2016;1;14;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;8455;BELLAS ARTES;1;PREGRADO;6;Universitaria;2;Distancia (tradicional);2;Bellas artes;24;Artes plásticas, visuales y afines;;;;;;;68;SANTANDER;68001;BUCARAMANGA;1;HOMBRE;2016;2;16;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;8455;BELLAS ARTES;1;PREGRADO;6;Universitaria;2;Distancia (tradicional);2;Bellas artes;24;Artes plásticas, visuales y afines;;;;;;;68;SANTANDER;68001;BUCARAMANGA;2;MUJER;2016;1;11;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;8455;BELLAS ARTES;1;PREGRADO;6;Universitaria;2;Distancia (tradicional);2;Bellas artes;24;Artes plásticas, visuales y afines;;;;;;;68;SANTANDER;68001;BUCARAMANGA;2;MUJER;2016;2;9;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;8460;FILOSOFIA;1;PREGRADO;6;Universitaria;1;Presencial;5;Ciencias sociales y humanas;568;Filosofía, teología y afines;;;;;;;68;SANTANDER;68001;BUCARAMANGA;1;HOMBRE;2016;1;119;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;8460;FILOSOFIA;1;PREGRADO;6;Universitaria;1;Presencial;5;Ciencias sociales y humanas;568;Filosofía, teología y afines;;;;;;;68;SANTANDER;68001;BUCARAMANGA;1;HOMBRE;2016;2;128;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;8460;FILOSOFIA;1;PREGRADO;6;Universitaria;1;Presencial;5;Ciencias sociales y humanas;568;Filosofía, teología y afines;;;;;;;68;SANTANDER;68001;BUCARAMANGA;2;MUJER;2016;1;91;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;8460;FILOSOFIA;1;PREGRADO;6;Universitaria;1;Presencial;5;Ciencias sociales y humanas;568;Filosofía, teología y afines;;;;;;;68;SANTANDER;68001;BUCARAMANGA;2;MUJER;2016;2;101;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;8526;ESPECIALIZACION EN TELECOMUNICACIONES;2;POSGRADO;1;Especialización Universitaria;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;829;Ingeniería electrónica, telecomunicaciones y afines;;;;;;;68;SANTANDER;68001;BUCARAMANGA;1;HOMBRE;2016;1;10;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;8526;ESPECIALIZACION EN TELECOMUNICACIONES;2;POSGRADO;1;Especialización Universitaria;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;829;Ingeniería electrónica, telecomunicaciones y afines;;;;;;;68;SANTANDER;68001;BUCARAMANGA;2;MUJER;2016;1;1;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;9401;TECNOLOGIA EN ADMINISTRACION DE NEGOCIOS;1;PREGRADO;5;Tecnológica;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;;;;;;;68;SANTANDER;68001;BUCARAMANGA;1;HOMBRE;2016;1;1;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;9721;ESPECIALIZACION EN GERENCIA DE MANTENIMIENTO;2;POSGRADO;1;Especialización Universitaria;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;831;Ingeniería mecánica y afines;;;;;;;8;ATLANTICO;8001;BARRANQUILLA;1;HOMBRE;2016;1;39;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;9721;ESPECIALIZACION EN GERENCIA DE MANTENIMIENTO;2;POSGRADO;1;Especialización Universitaria;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;831;Ingeniería mecánica y afines;;;;;;;8;ATLANTICO;8001;BARRANQUILLA;1;HOMBRE;2016;2;37;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;9721;ESPECIALIZACION EN GERENCIA DE MANTENIMIENTO;2;POSGRADO;1;Especialización Universitaria;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;831;Ingeniería mecánica y afines;;;;;;;8;ATLANTICO;8001;BARRANQUILLA;2;MUJER;2016;1;6;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;9721;ESPECIALIZACION EN GERENCIA DE MANTENIMIENTO;2;POSGRADO;1;Especialización Universitaria;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;831;Ingeniería mecánica y afines;;;;;;;8;ATLANTICO;8001;BARRANQUILLA;2;MUJER;2016;2;5;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;9745;ESPECIALIZACION EN ADMINISTRACION DE SERVICIOS DE SALUD;2;POSGRADO;1;Especialización Universitaria;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;;;;;;;68;SANTANDER;68001;BUCARAMANGA;1;HOMBRE;2016;2;5;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;9745;ESPECIALIZACION EN ADMINISTRACION DE SERVICIOS DE SALUD;2;POSGRADO;1;Especialización Universitaria;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;;;;;;;68;SANTANDER;68001;BUCARAMANGA;2;MUJER;2016;2;11;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;9972;ESPECIALIZACION EN GERENCIA DE PROYECTOS DE CONSTRUCCION;2;POSGRADO;1;Especialización Universitaria;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;825;Ingeniería civil y afines;;;;;;;68;SANTANDER;68001;BUCARAMANGA;1;HOMBRE;2016;1;16;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;9972;ESPECIALIZACION EN GERENCIA DE PROYECTOS DE CONSTRUCCION;2;POSGRADO;1;Especialización Universitaria;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;825;Ingeniería civil y afines;;;;;;;68;SANTANDER;68001;BUCARAMANGA;1;HOMBRE;2016;2;12;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;9972;ESPECIALIZACION EN GERENCIA DE PROYECTOS DE CONSTRUCCION;2;POSGRADO;1;Especialización Universitaria;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;825;Ingeniería civil y afines;;;;;;;68;SANTANDER;68001;BUCARAMANGA;2;MUJER;2016;1;9;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;9972;ESPECIALIZACION EN GERENCIA DE PROYECTOS DE CONSTRUCCION;2;POSGRADO;1;Especialización Universitaria;1;Presencial;8;Ingeniería, arquitectura, urbanismo y afines;825;Ingeniería civil y afines;;;;;;;68;SANTANDER;68001;BUCARAMANGA;2;MUJER;2016;2;6;;;;;;;;
1204;1204;UNIVERSIDAD INDUSTRIAL DE SANTANDER;PRINCIPAL;1;OFICIAL;4;Universidad;68;SANTANDER;68001;BUCARAMANGA;10073;TECNOLOGIA EN REGENCIA DE FARMACIA;1;PREGRADO;5;Tecnológica;2;Distancia (tradicional);4;Ciencias de la salud;448;Optometría, otros programas de ciencias de la salud;;;;;;;68;SANTANDER;68001;BUCARAMANGA;1;HOMBRE;2016;1;85;;;;;;;;
