Código de la Institución;IES PADRE;Institución de Educación Superior (IES);Principal o Seccional;ID Sector IES;Sector IES;ID Caracter;Caracter IES;Código del departamento (IES);Departamento de domicilio de la IES;Código del Municipio (IES);Municipio de domicilio de la IES;Código SNIES del programa;Programa Académico;ID Nivel Académico;Nivel Académico;ID Nivel de Formación;Nivel de Formación;ID Metodología;Metodología;ID Área;Área de Conocimiento;Id_Nucleo;Núcleo Básico del Conocimiento (NBC);ID CINE Campo Amplio;Desc CINE Campo Amplio;ID CINE Campo Especifico;Desc CINE Campo Especifico;ID CINE Código Detallado;Desc CINE Código Detallado;Código del Departamento (Programa);Departamento de oferta del programa;Código del Municipio (Programa);Municipio de oferta del programa;ID Sexo;Sexo;Año;Semestre;Admitidos
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;2961;TECNICA PROFESIONAL EN ADMINISTRACION Y PRODUCCION AGROINDUSTRIAL;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;2;FEMENINO;2014;1;8
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;2961;TECNICA PROFESIONAL EN ADMINISTRACION Y PRODUCCION AGROINDUSTRIAL;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;1;MASCULINO;2014;1;9
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;3726;TECNICA PROFESIONAL EN LOGISTICA DE COMERCIO EXTERIOR;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;2;FEMENINO;2014;1;207
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;3726;TECNICA PROFESIONAL EN LOGISTICA DE COMERCIO EXTERIOR;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;2;FEMENINO;2014;2;39
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;3726;TECNICA PROFESIONAL EN LOGISTICA DE COMERCIO EXTERIOR;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;1;MASCULINO;2014;1;154
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;3726;TECNICA PROFESIONAL EN LOGISTICA DE COMERCIO EXTERIOR;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;11;BOGOTA D.C.;11001;BOGOTA D.C.;1;MASCULINO;2014;2;47
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;6101;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;47;MAGDALENA;47001;SANTA MARTA;2;FEMENINO;2014;1;29
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;6101;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;47;MAGDALENA;47001;SANTA MARTA;2;FEMENINO;2014;2;12
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;6101;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;47;MAGDALENA;47001;SANTA MARTA;1;MASCULINO;2014;1;38
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;6101;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;47;MAGDALENA;47001;SANTA MARTA;1;MASCULINO;2014;2;15
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;6106;TECNICO PROFESIONAL EN DISEÑO DIGITAL;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;2;BELLAS ARTES;27;DISENIO;;;;;;;47;MAGDALENA;47001;SANTA MARTA;2;FEMENINO;2014;1;24
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;6106;TECNICO PROFESIONAL EN DISEÑO DIGITAL;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;2;BELLAS ARTES;27;DISENIO;;;;;;;47;MAGDALENA;47001;SANTA MARTA;2;FEMENINO;2014;2;4
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;6106;TECNICO PROFESIONAL EN DISEÑO DIGITAL;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;2;BELLAS ARTES;27;DISENIO;;;;;;;47;MAGDALENA;47001;SANTA MARTA;1;MASCULINO;2014;1;29
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;6106;TECNICO PROFESIONAL EN DISEÑO DIGITAL;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;2;BELLAS ARTES;27;DISENIO;;;;;;;47;MAGDALENA;47001;SANTA MARTA;1;MASCULINO;2014;2;6
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;6112;TECNICA PROFESIONAL EN LOGISTICA DE COMERCIO EXTERIOR;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;47;MAGDALENA;47001;SANTA MARTA;2;FEMENINO;2014;1;30
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;6112;TECNICA PROFESIONAL EN LOGISTICA DE COMERCIO EXTERIOR;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;47;MAGDALENA;47001;SANTA MARTA;2;FEMENINO;2014;2;4
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;6112;TECNICA PROFESIONAL EN LOGISTICA DE COMERCIO EXTERIOR;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;47;MAGDALENA;47001;SANTA MARTA;1;MASCULINO;2014;1;13
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;6112;TECNICA PROFESIONAL EN LOGISTICA DE COMERCIO EXTERIOR;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;47;MAGDALENA;47001;SANTA MARTA;1;MASCULINO;2014;2;10
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;6121;TECNICA PROFESIONAL EN LOGISTICA DE COMERCIO EXTERIOR;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;73;TOLIMA;73001;IBAGUE;2;FEMENINO;2014;1;46
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;6121;TECNICA PROFESIONAL EN LOGISTICA DE COMERCIO EXTERIOR;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;73;TOLIMA;73001;IBAGUE;2;FEMENINO;2014;2;11
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;6121;TECNICA PROFESIONAL EN LOGISTICA DE COMERCIO EXTERIOR;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;73;TOLIMA;73001;IBAGUE;1;MASCULINO;2014;1;38
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;6121;TECNICA PROFESIONAL EN LOGISTICA DE COMERCIO EXTERIOR;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;73;TOLIMA;73001;IBAGUE;1;MASCULINO;2014;2;9
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;6122;TECNICA PROFESIONAL EN DISEÑO GRAFICO;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;2;BELLAS ARTES;27;DISENIO;;;;;;;73;TOLIMA;73001;IBAGUE;2;FEMENINO;2014;1;14
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;6122;TECNICA PROFESIONAL EN DISEÑO GRAFICO;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;2;BELLAS ARTES;27;DISENIO;;;;;;;73;TOLIMA;73001;IBAGUE;1;MASCULINO;2014;1;24
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;6123;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;73;TOLIMA;73001;IBAGUE;2;FEMENINO;2014;1;27
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;6123;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;73;TOLIMA;73001;IBAGUE;1;MASCULINO;2014;1;19
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;6124;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;41;HUILA;41001;NEIVA;2;FEMENINO;2014;1;15
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;6124;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;41;HUILA;41001;NEIVA;2;FEMENINO;2014;2;8
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;6124;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;41;HUILA;41001;NEIVA;1;MASCULINO;2014;1;9
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;6124;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;41;HUILA;41001;NEIVA;1;MASCULINO;2014;2;5
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;6125;TECNICA PROFESIONAL EN DISEÑO Y PRODUCCION DE MODA;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;41;HUILA;41001;NEIVA;2;FEMENINO;2014;1;9
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;6125;TECNICA PROFESIONAL EN DISEÑO Y PRODUCCION DE MODA;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;41;HUILA;41001;NEIVA;1;MASCULINO;2014;1;1
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;6128;TECNICA PROFESIONAL EN DISEÑO DIGITAL;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;2;BELLAS ARTES;27;DISENIO;;;;;;;41;HUILA;41001;NEIVA;2;FEMENINO;2014;1;4
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;6128;TECNICA PROFESIONAL EN DISEÑO DIGITAL;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;2;BELLAS ARTES;27;DISENIO;;;;;;;41;HUILA;41001;NEIVA;2;FEMENINO;2014;2;1
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;6128;TECNICA PROFESIONAL EN DISEÑO DIGITAL;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;2;BELLAS ARTES;27;DISENIO;;;;;;;41;HUILA;41001;NEIVA;1;MASCULINO;2014;1;12
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;6128;TECNICA PROFESIONAL EN DISEÑO DIGITAL;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;2;BELLAS ARTES;27;DISENIO;;;;;;;41;HUILA;41001;NEIVA;1;MASCULINO;2014;2;4
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;6140;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;23;CORDOBA;23001;MONTERIA;2;FEMENINO;2014;1;3
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;6140;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;23;CORDOBA;23001;MONTERIA;2;FEMENINO;2014;2;2
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;6140;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;23;CORDOBA;23001;MONTERIA;1;MASCULINO;2014;1;12
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;6140;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;23;CORDOBA;23001;MONTERIA;1;MASCULINO;2014;2;2
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;6142;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;70;SUCRE;70001;SINCELEJO;2;FEMENINO;2014;1;22
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;6142;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;70;SUCRE;70001;SINCELEJO;2;FEMENINO;2014;2;4
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;6142;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;70;SUCRE;70001;SINCELEJO;1;MASCULINO;2014;1;15
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;6142;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;1;PRESENCIAL;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;70;SUCRE;70001;SINCELEJO;1;MASCULINO;2014;2;2
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;8419;TECNICA PROFESIONAL EN CONTABILIDAD Y FINANZAS;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;2;DISTANCIA (TRADICION;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;612;CONTADURIA PUBLICA;;;;;;;5;ANTIOQUIA;5045;APARTADO;2;FEMENINO;2014;1;11
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;8419;TECNICA PROFESIONAL EN CONTABILIDAD Y FINANZAS;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;2;DISTANCIA (TRADICION;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;612;CONTADURIA PUBLICA;;;;;;;5;ANTIOQUIA;5045;APARTADO;2;FEMENINO;2014;2;3
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;8419;TECNICA PROFESIONAL EN CONTABILIDAD Y FINANZAS;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;2;DISTANCIA (TRADICION;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;612;CONTADURIA PUBLICA;;;;;;;5;ANTIOQUIA;5045;APARTADO;1;MASCULINO;2014;1;8
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;8419;TECNICA PROFESIONAL EN CONTABILIDAD Y FINANZAS;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;2;DISTANCIA (TRADICION;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;612;CONTADURIA PUBLICA;;;;;;;5;ANTIOQUIA;5045;APARTADO;1;MASCULINO;2014;2;1
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;8419;TECNICA PROFESIONAL EN CONTABILIDAD Y FINANZAS;1;PREGRADO;4;FORMACION TECNICA PROFESIONAL;2;DISTANCIA (TRADICION;6;ECONOMIA ADMINISTRACION CONTADURIA Y AFINES;612;CONTADURIA PUBLICA;;;;;;;5;ANTIOQUIA;5172;CHIGORODO;2;FEMENINO;2014;2;2
